,category,item,quantity,price,shopping_mall,city,province_state,country,gender,age,days_since_last_purchase,tenure,discount_used,purchase_frequency,avg_purchase_value,recency,purchase_per_tenure,discount_ratio
5866,-1.3315838682662673,-1.0145671265762775,-1.3290688862364683,-0.8340916945526177,1.5224592605344325,0.023173818061030655,-0.8208973928498137,-0.6807268187035588,-1.232014073763926,0.12248670483926322,-0.07490560653316741,0.4776356636445375,-1.0118704488730614,1.5546793280710367,0.48763887807554507,-1.0017021008344063,0.1848645943210289,-0.6236283535923592
168,-1.3315838682662673,-1.594601501316167,0.4544374023256202,-0.5957454403389862,-0.08716701128423747,1.2860521865095675,-1.4045760897183264,0.5122749666163829,-1.232014073763926,0.3154297946359498,-0.5367769446420393,1.165178003711527,-1.0118704488730614,1.486110600621965,-1.4712323785838377,0.8587477765503998,-0.0876587207390699,-0.6236283535923592
2588,1.1860638312350889,0.43551881027344597,1.3461905466066646,-0.20858608743965695,-0.83449349462862,1.5666918239425758,-0.7041616534761111,-0.6807268187035588,1.2275867922051815,-0.8422287441441697,-1.1532415818699964,0.8214068336780321,-1.0118704488730614,0.5947171437840333,1.005802335869631,1.4782681418115333,-0.28098722629452466,-0.6236283535923592
5905,-1.3315838682662673,-1.594601501316167,-1.3290688862364683,-0.9035923175651688,-1.179413410018335,-0.7485851848797419,-1.0543688715972188,0.5122749666163829,-1.232014073763926,-0.6492856543474832,-1.615112919978868,1.5089491737450216,0.9882688056694595,1.486110600621965,-1.42230797732639,1.5538194058677692,-0.17722932079378778,1.515139471335036
9529,1.1860638312350889,0.14550162290350124,-1.3290688862364683,0.9602508607537773,-1.5243333254080502,-1.5203441878205142,1.7472888733716425,0.5122749666163829,-0.0022136407793722167,-0.6492856543474832,1.6733346649863639,-0.20990667642245184,0.9882688056694595,-0.5023824954011135,-0.6318665389331084,0.514989525094527,-0.4440353635099684,-0.24015171027504398
6384,-1.3315838682662673,-0.14451556446644345,-0.4373157419554241,-0.04341990098630005,-0.08716701128423747,1.2860521865095675,-1.4045760897183264,0.5122749666163829,-0.0022136407793722167,0.5083728844326364,1.598900854299397,0.13386449361104283,0.9882688056694595,1.3489731457238217,-0.9325726149544935,1.451825199391851,0.27470744543974285,0.06353705080366848
7824,-0.4923679684324819,1.0155531850133355,-0.4373157419554241,-1.0564936881927816,0.14277959897557252,-0.3977856380884816,1.3970816552505347,0.5122749666163829,1.2275867922051815,-1.549686740065354,-0.9070374388284902,1.5089491737450216,-1.0118704488730614,-1.2566384973409017,1.140081216221851,-1.4625648115774446,-0.9395322999828754,-0.6236283535923592
9779,1.1860638312350889,1.30557037238328,-1.3290688862364683,0.19737931639248027,1.5224592605344325,0.023173818061030655,-0.8208973928498137,-0.6807268187035588,-0.0022136407793722167,0.379744157901512,0.5969072488979189,1.165178003711527,0.9882688056694595,0.45757968888588996,-1.5161557886337174,-0.2669660578875134,-0.4021086996545686,-0.04617843393183174
4629,1.1860638312350889,0.14550162290350124,-1.3290688862364683,-0.3332783816680576,-0.4320869266739525,1.7070116426590798,0.6966672190083195,0.5122749666163829,-1.232014073763926,1.0872021538226961,-1.699089526907754,1.165178003711527,0.9882688056694595,1.486110600621965,1.41411401752612,-1.0168123536456535,-0.0876587207390699,0.2673012798780238
8560,1.1860638312350889,0.43551881027344597,1.3461905466066646,2.4741379608448186,0.3727262092353825,0.6546130022852991,-0.5874259141024086,0.5122749666163829,1.2275867922051815,0.12248670483926322,-1.263938018276255,-0.5536778464559465,0.9882688056694595,-0.5709512228501851,-0.6010518873520189,-1.3057959386607554,-0.3601820357991688,-0.39353408337982015
9291,-1.3315838682662673,-1.0145671265762775,1.3461905466066646,-0.9665517054706565,0.8901060823199551,0.5142931835687949,0.6966672190083195,0.5122749666163829,1.2275867922051815,1.666031423212756,-0.5100571151646666,-0.20990667642245184,0.9882688056694595,1.6232480555201083,-1.2171343404892032,0.8587477765503998,0.6390701194211934,1.9063155343265077
6874,-0.4923679684324819,-1.304584313946222,0.4544374023256202,0.37113087392385824,-1.3518733677131927,0.5142931835687949,0.6966672190083195,0.5122749666163829,-1.232014073763926,-1.485372376799792,-0.9203973535671766,-1.5849913565564304,-1.0118704488730614,0.8004233261312482,-0.6230924354077412,0.15234345762459528,2.805281085283518,-0.6236283535923592
6521,1.1860638312350889,-0.7245499392063328,-1.3290688862364683,0.18470567337254437,-1.2369000625832876,-1.2397045503875062,0.11298852213980672,0.5122749666163829,-1.232014073763926,-0.4563425645507966,-0.38218364552295403,1.165178003711527,-1.0118704488730614,-0.5023824954011135,-1.2713933966900737,-0.6522775045743159,-0.6955953466423674,-0.6236283535923592
8979,-0.4923679684324819,-0.4345327518363882,1.3461905466066646,-0.002537181567152291,1.120052692579765,0.2336535461357868,-0.3539544353550035,-0.6807268187035588,-1.232014073763926,-0.1990851114885478,-1.5712160572660414,-0.20990667642245184,0.9882688056694595,-0.29667631305389836,-1.3475526152902613,0.4753251114650033,-0.33921870387146885,0.04206313191629263
6647,-1.3315838682662673,-1.594601501316167,-1.3290688862364683,-0.17955935665206202,-0.949466799758525,1.4965319145843237,-0.5874259141024086,0.5122749666163829,-1.232014073763926,0.379744157901512,-1.0768992119346457,1.165178003711527,-1.0118704488730614,1.6232480555201083,0.948384602399628,0.5924295707521686,-0.04573205688367005,-0.6236283535923592
9825,-1.3315838682662673,-1.594601501316167,1.3461905466066646,-0.38151999058265196,0.6026728194951926,0.16349363677753473,-1.1711046109709213,0.5122749666163829,-1.232014073763926,0.7656303374948852,1.1351209569421414,0.4776356636445375,-1.0118704488730614,-0.4338137679520417,1.0116283406104751,-0.5918364933293273,-0.5750561880580929,-0.6236283535923592
210,1.1860638312350889,0.14550162290350124,0.4544374023256202,1.9189506311327922,1.46497260796948,0.16349363677753473,-1.1711046109709213,0.5122749666163829,1.2275867922051815,1.2801452436193828,-1.0100996382412137,-1.5849913565564304,-1.0118704488730614,-0.36524504050297,0.5562874640580183,1.4744905786087217,1.0233978714290253,-0.6236283535923592
5278,-1.3315838682662673,-1.0145671265762775,0.4544374023256202,-0.22125973045959285,-1.6967932831029076,0.2336535461357868,-0.3539544353550035,-0.6807268187035588,-0.0022136407793722167,-0.7136000176130454,-1.2486695442891846,-0.5536778464559465,-1.0118704488730614,1.6918167829691801,-1.3395506328751265,0.33177770975815524,1.0233978714290253,-0.6236283535923592
1919,-1.3315838682662673,-1.0145671265762775,-0.4373157419554241,-0.8811068218846375,1.1775393451447176,-1.309864459745758,-0.5874259141024086,0.5122749666163829,-1.232014073763926,-0.5206569278163587,-1.3937200471663511,-0.20990667642245184,-1.0118704488730614,0.9375607810293916,-0.4629825942768402,0.23544984808645464,0.28968125395952843,-0.6236283535923592
718,0.3468479314013035,0.7255359976433906,0.4544374023256202,-0.8753832411659568,1.2925126502746225,0.3038134554940389,1.63055313399794,0.5122749666163829,-1.232014073763926,-0.906543107409732,-0.18751060218780974,0.4776356636445375,0.9882688056694595,-0.5709512228501851,1.641468588075435,-0.9601489056034768,-0.6274645178773427,1.3765714150721344
4868,-1.3315838682662673,-1.0145671265762775,-1.3290688862364683,-0.8128326804546608,-0.7770068420636674,-1.6606640065370184,-0.47069017472870606,0.5122749666163829,-0.0022136407793722167,1.5374026966816314,0.3945999685692395,-1.5849913565564304,-1.0118704488730614,0.3890109614368183,0.057988576645363485,-0.6654989757841572,2.1763811274525207,-0.6236283535923592
7834,-0.4923679684324819,-0.4345327518363882,-1.3290688862364683,-0.3312342456971002,1.120052692579765,0.2336535461357868,-0.3539544353550035,-0.6807268187035588,-0.0022136407793722167,-0.3277138380196722,0.19420124748894385,-0.5536778464559465,-1.0118704488730614,-0.7080886777483284,-1.1905312586002896,-0.956371342400665,-0.4440353635099684,-0.6236283535923592
1298,1.1860638312350889,0.14550162290350124,-1.3290688862364683,-0.7960707654928102,-0.83449349462862,1.5666918239425758,-0.7041616534761111,-0.6807268187035588,1.2275867922051815,0.701315974229323,-0.802066680167383,1.165178003711527,0.9882688056694595,0.3204422339877466,1.6913756889277238,-0.9488162159950414,-0.4440353635099684,1.0683595365011165
9193,-1.3315838682662673,-1.0145671265762775,-1.3290688862364683,-0.7245260065093017,1.0625660400148125,-1.4501842784622623,-1.6380475684657316,0.5122749666163829,-1.232014073763926,1.2158308803538205,1.179017819654968,0.13386449361104283,0.9882688056694595,-0.5023824954011135,0.38473619193003855,0.47910267466781503,-0.5338782146286823,0.8618756587003087
4617,-0.4923679684324819,-1.304584313946222,1.3461905466066646,0.06042220633833522,0.14277959897557252,-0.3977856380884816,1.3970816552505347,0.5122749666163829,-1.232014073763926,-1.3567436502686674,-1.147515904124845,0.13386449361104283,-1.0118704488730614,1.0061295084784634,-0.6157923812746358,0.3941075026045498,0.12496936024188633,-0.6236283535923592
3128,-0.4923679684324819,-0.4345327518363882,1.3461905466066646,0.15322597941980076,1.23502599770967,0.2336535461357868,-0.8208973928498137,-0.6807268187035588,-0.0022136407793722167,0.05817234157370101,1.7076887314572717,-1.2412201865229358,0.9882688056694595,0.8004233261312482,-0.5147147086624053,-0.30285290831422534,1.5125422830753568,-0.028763021666169362
9795,-1.3315838682662673,-1.594601501316167,0.4544374023256202,-0.7555968732678539,0.430212861800335,-0.11714600065547343,1.3970816552505347,0.5122749666163829,1.2275867922051815,0.6370016109637608,0.9690763023327535,0.8214068336780321,-1.0118704488730614,-1.1880697698918299,-1.5693619524115443,1.0268493390755247,-0.8865945930947443,-0.6236283535923592
3979,0.3468479314013035,1.595587559753225,-0.4373157419554241,-0.9179012693618706,0.9475927348849076,1.0755724584348114,1.3970816552505347,0.5122749666163829,-0.0022136407793722167,-1.3567436502686674,-1.1227046338958562,-1.5849913565564304,-1.0118704488730614,0.25187350653867496,1.0124004617207072,0.7246442828505814,1.9667478081755214,-0.6236283535923592
9924,1.1860638312350889,1.30557037238328,0.4544374023256202,0.7026897284131466,0.8326194297550026,1.0054125490765593,-1.2878403503446239,-0.6807268187035588,1.2275867922051815,0.7656303374948852,0.012888118892485905,-0.8974490164894413,0.9882688056694595,-0.8452261326464717,0.1356920374660155,-0.8336005383092818,-0.39162703369071866,-0.19109784524156007
8317,-0.4923679684324819,-0.4345327518363882,1.3461905466066646,0.181843883013204,-1.6393066305379551,0.3739733648522909,-0.5874259141024086,0.5122749666163829,-0.0022136407793722167,1.0872021538226961,-0.605485077583855,0.13386449361104283,0.9882688056694595,-1.4623446796881168,-0.8633624863463969,-0.8014912510853817,-0.9531448531826806,-0.040168273168451805
4393,-0.4923679684324819,-0.4345327518363882,-0.4373157419554241,0.018313005336613127,1.1775393451447176,-1.309864459745758,-0.5874259141024086,0.5122749666163829,-0.0022136407793722167,1.5374026966816314,1.2668115450806214,-0.20990667642245184,0.9882688056694595,-1.4623446796881168,0.3808755863788769,-0.3255182875310961,-0.9331797751562997,0.0316201095351971
1287,-1.3315838682662673,-0.14451556446644345,-1.3290688862364683,-0.8688420060588933,-1.2369000625832876,-1.2397045503875062,0.11298852213980672,0.5122749666163829,-0.0022136407793722167,1.2801452436193828,-0.2657615313715442,0.13386449361104283,-1.0118704488730614,-0.5709512228501851,-0.4634739440742609,1.3970505329510798,-0.5638258316682537,-0.6236283535923592
4355,0.3468479314013035,0.7255359976433906,1.3461905466066646,-0.7674528618994069,-0.60454688436881,-0.2574658193719775,1.5138173946242373,-0.6807268187035588,1.2275867922051815,-1.3567436502686674,-0.9604770977832358,0.4776356636445375,0.9882688056694595,0.18330477908960327,-0.5378081491411718,0.8908570637743001,-0.33921870387146885,0.9792405355180139
7013,0.3468479314013035,0.7255359976433906,1.3461905466066646,-0.7874853944147892,0.20026625154052502,-0.18730591001372549,-1.1711046109709213,0.5122749666163829,-1.232014073763926,0.9585734272915718,-0.19896195767811234,-0.8974490164894413,0.9882688056694595,0.18330477908960327,-1.597860240661937,0.2713366985131666,0.394497913598028,1.0406003601792704
3885,-1.3315838682662673,-1.594601501316167,1.3461905466066646,-0.8210092243384903,1.4074859554045276,-1.7308239158952703,-0.003747217233895848,0.5122749666163829,1.2275867922051815,0.05817234157370101,0.052967863108545024,0.4776356636445375,-1.0118704488730614,-1.6680508620353316,0.23592739613981034,-1.1905802609749958,-1.0467311564313408,-0.6236283535923592
5749,-0.4923679684324819,-0.4345327518363882,0.4544374023256202,0.08536066518401533,1.6374325656643376,0.023173818061030655,-0.8208973928498137,-0.6807268187035588,1.2275867922051815,-1.2924292870031053,0.7018780075590261,-0.20990667642245184,0.9882688056694595,0.8004233261312482,-0.038737140618284684,0.6434266739901279,0.21980348086719548,0.00015283341428382394
9169,-0.4923679684324819,1.0155531850133355,-0.4373157419554241,0.3167568570963918,-0.5470602318038574,-0.8889050035962459,1.3970816552505347,0.5122749666163829,1.2275867922051815,0.05817234157370101,0.052967863108545024,0.4776356636445375,-1.0118704488730614,-1.6680508620353316,0.23592739613981034,-1.1905802609749958,-1.0467311564313408,-0.6236283535923592
2407,-1.3315838682662673,-0.14451556446644345,-0.4373157419554241,-0.3631227668440355,-0.02968035871928498,-0.959064912954498,-1.1711046109709213,0.5122749666163829,1.2275867922051815,0.9585734272915718,-0.5978508405903199,0.13386449361104283,-1.0118704488730614,-1.3252072247899733,-1.5086451560160032,-1.1641373185553132,-0.8932496191035381,-0.6236283535923592
2013,-1.3315838682662673,-0.14451556446644345,0.4544374023256202,-0.682007978313388,-0.3171136215440475,-1.6606640065370184,-0.47069017472870606,0.5122749666163829,1.2275867922051815,1.6017170599471937,-0.7429013434674862,0.8214068336780321,0.9882688056694595,0.25187350653867496,-0.5418091403487394,-0.5653935509096448,-0.39745018144841304,0.7614254524074363
5153,1.1860638312350889,-0.7245499392063328,1.3461905466066646,0.7439812750264857,1.00507938744986,-0.6082653661632378,0.813402958382022,0.5122749666163829,-0.0022136407793722167,-0.1347707482229856,-0.1836934836910422,0.4776356636445375,-1.0118704488730614,-0.29667631305389836,0.11954768697933972,1.1949509016006492,-0.5226478582388432,-0.6236283535923592
8551,1.1860638312350889,-0.7245499392063328,-0.4373157419554241,0.6462715756147226,-0.949466799758525,1.4965319145843237,-0.5874259141024086,0.5122749666163829,-0.0022136407793722167,-1.0994861972064187,0.19992692523409514,1.165178003711527,0.9882688056694595,-0.4338137679520417,-0.031015929515961573,0.4564372954509443,-0.6746320147146675,-0.17862882285751777
4376,1.1860638312350889,-0.7245499392063328,0.4544374023256202,0.7799580681153359,-0.3171136215440475,-1.6606640065370184,-0.47069017472870606,0.5122749666163829,1.2275867922051815,-0.07045638495742339,-0.044368658559027135,0.13386449361104283,-1.0118704488730614,1.0061295084784634,-1.0036779499240693,-0.8789312967430233,0.12496936024188633,-0.6236283535923592
8822,-0.4923679684324819,-0.4345327518363882,1.3461905466066646,0.1192933223019079,-0.259626968979095,0.44413327421054294,0.46319574026091437,0.5122749666163829,1.2275867922051815,1.2158308803538205,-1.66664401968523,0.13386449361104283,-1.0118704488730614,-0.5023824954011135,-0.16059189037858465,1.7313648763999232,-0.5338782146286823,-0.6236283535923592
4273,-1.3315838682662673,-1.0145671265762775,-1.3290688862364683,-0.662384272992197,0.7751327771900501,-1.099384731671002,-0.003747217233895848,0.5122749666163829,-1.232014073763926,-1.6140011033309163,0.37360581683701805,1.165178003711527,-1.0118704488730614,1.486110600621965,0.7421580731393971,-0.48228716044778536,-0.0876587207390699,-0.6236283535923592
5825,1.1860638312350889,1.30557037238328,-0.4373157419554241,0.2865036447262224,-1.6393066305379551,0.3739733648522909,-0.5874259141024086,0.5122749666163829,-1.232014073763926,0.12248670483926322,-0.712364395493346,-0.8974490164894413,0.9882688056694595,1.2118356908256784,0.2666718548926974,-1.1962466057792134,1.1806228608867746,-0.07839857278158725
6699,-0.4923679684324819,-1.304584313946222,0.4544374023256202,0.0056393623166772315,1.4074859554045276,-1.7308239158952703,-0.003747217233895848,0.5122749666163829,-0.0022136407793722167,-1.1638005604719808,-1.2085898000731257,0.8214068336780321,-1.0118704488730614,-1.0509323149936867,0.9516836653251662,-1.024367480051277,-0.840009411033189,-0.6236283535923592
7243,1.1860638312350889,-0.7245499392063328,1.3461905466066646,0.6127477456910214,0.20026625154052502,-0.18730591001372549,-1.1711046109709213,0.5122749666163829,-1.232014073763926,0.9585734272915718,-0.275304327613463,1.165178003711527,-1.0118704488730614,0.9375607810293916,-1.2552490462033983,0.550876375521239,-0.25536537616066923,-0.6236283535923592
449,0.3468479314013035,0.7255359976433906,-0.4373157419554241,-0.6313134062336448,-0.8919801471935724,0.9352526397183072,1.1636101765031297,0.5122749666163829,-1.232014073763926,-1.6783154665964783,-1.1551501411183802,0.4776356636445375,0.9882688056694595,-0.9137948600955434,0.29545091445590166,0.18634152644990137,-0.7584853424254672,0.6580881046673798
2227,-0.4923679684324819,-0.4345327518363882,1.3461905466066646,0.4246872363629419,-0.259626968979095,0.44413327421054294,0.46319574026091437,0.5122749666163829,-1.232014073763926,-0.5849712910819209,-1.7353521526270455,-1.5849913565564304,0.9882688056694595,0.3204422339877466,-1.1766330786161079,-1.0281450432540888,2.071564467814021,-0.12181145049985374
5756,0.3468479314013035,1.595587559753225,-1.3290688862364683,-1.1492974612742468,0.7176461246250976,1.4263720052260715,0.5799314796346169,0.5122749666163829,-0.0022136407793722167,-1.0351718339408564,1.0606871462551746,1.5089491737450216,0.9882688056694595,0.9375607810293916,-1.2936445232304052,0.43566069783547945,-0.3296899166316053,4.76931532647773
810,-1.3315838682662673,-1.594601501316167,-0.4373157419554241,-0.608419083358922,-0.4320869266739525,1.7070116426590798,0.6966672190083195,0.5122749666163829,-0.0022136407793722167,0.44405852116707417,0.8373857141942735,1.5089491737450216,0.9882688056694595,-1.3252072247899733,-0.47421344678931016,-0.9525937791978532,-0.9585898744626027,0.6163092212782378
4180,-1.3315838682662673,-0.14451556446644345,1.3461905466066646,-0.1260029942129785,-1.3518733677131927,0.5142931835687949,0.6966672190083195,0.5122749666163829,-1.232014073763926,1.408773970150507,-1.033002349221819,0.8214068336780321,0.9882688056694595,-0.5023824954011135,0.7343666692088713,-1.058365548876583,-0.6536686827869675,0.11143470839096924
9000,1.1860638312350889,0.43551881027344597,1.3461905466066646,1.1622114946843674,-0.20214031641414248,-0.32762572873022955,0.6966672190083195,0.5122749666163829,-1.232014073763926,0.3154297946359498,-1.065447856444343,1.165178003711527,0.9882688056694595,0.3204422339877466,-1.6491010052500816,1.5292652450494926,-0.4440353635099684,-0.27146886382087865
5438,-0.4923679684324819,-1.304584313946222,0.4544374023256202,0.09762548100975983,0.9475927348849076,1.0755724584348114,1.3970816552505347,0.5122749666163829,-1.232014073763926,-1.228114923737543,-1.6456498679530083,-0.8974490164894413,-1.0118704488730614,0.86899205358032,0.6781422138183179,-0.33118463233531376,0.9185812117905258,-0.6236283535923592
7533,0.3468479314013035,1.595587559753225,0.4544374023256202,-1.1795506736444161,0.9475927348849076,1.0755724584348114,1.3970816552505347,0.5122749666163829,-0.0022136407793722167,-0.9708574706752942,-0.4260805082357807,-0.20990667642245184,-1.0118704488730614,1.6232480555201083,1.1079329009049055,0.6698696164098104,0.6390701194211934,-0.6236283535923592
6369,0.3468479314013035,1.595587559753225,1.3461905466066646,-0.4771855540234577,-1.2369000625832876,-1.2397045503875062,0.11298852213980672,0.5122749666163829,1.2275867922051815,1.2158308803538205,-1.132247430137775,0.13386449361104283,-1.0118704488730614,-0.8452261326464717,0.8031556408477498,-0.3462948851465609,-0.6836162998265388,-0.6236283535923592
8416,0.3468479314013035,1.595587559753225,-0.4373157419554241,-1.125585484011141,0.4876995143652875,-0.4679455474467336,-0.5874259141024086,0.5122749666163829,-1.232014073763926,-0.4563425645507966,0.8793740176587165,0.4776356636445375,0.9882688056694595,1.3489731457238217,-1.497975846129157,-0.3595163563564022,0.10625209959215423,4.078828056181783
1477,-1.3315838682662673,-1.0145671265762775,-0.4373157419554241,-0.2584630051310173,-0.08716701128423747,1.2860521865095675,-1.4045760897183264,0.5122749666163829,1.2275867922051815,0.6370016109637608,1.3660566259965774,0.4776356636445375,-1.0118704488730614,1.5546793280710367,0.5728529715139112,1.0079615230614656,0.1848645943210289,-0.6236283535923592
1790,0.3468479314013035,0.7255359976433906,-1.3290688862364683,-1.1799595008386077,-1.6967932831029076,0.2336535461357868,-0.3539544353550035,-0.6807268187035588,-1.232014073763926,1.0872021538226961,0.07014489634399895,0.13386449361104283,-1.0118704488730614,-1.0509323149936867,1.169562204067085,1.540597934657928,-0.7734591509452527,-0.6236283535923592
2008,0.3468479314013035,1.595587559753225,0.4544374023256202,-0.5004887040923719,-0.4320869266739525,1.7070116426590798,0.6966672190083195,0.5122749666163829,1.2275867922051815,0.379744157901512,-0.2237732279071013,1.5089491737450216,-1.0118704488730614,1.2118356908256784,1.3558539701176815,0.9475205118164769,-0.2534596187126965,-0.6236283535923592
682,-1.3315838682662673,-0.14451556446644345,-1.3290688862364683,-0.21390084096414627,-0.08716701128423747,1.2860521865095675,-1.4045760897183264,0.5122749666163829,1.2275867922051815,0.6370016109637608,0.9690763023327535,0.8214068336780321,-1.0118704488730614,-1.1880697698918299,-1.5693619524115443,1.0268493390755247,-0.8865945930947443,-0.6236283535923592
2816,-0.4923679684324819,-0.4345327518363882,-1.3290688862364683,-0.8606654621750637,-1.5243333254080502,-1.5203441878205142,1.7472888733716425,0.5122749666163829,1.2275867922051815,1.2158308803538205,1.1904691751452707,0.8214068336780321,-1.0118704488730614,0.18330477908960327,-1.289573339194635,-0.7146072974207105,-0.42074277247919073,-0.6236283535923592
9431,1.1860638312350889,1.30557037238328,-0.4373157419554241,2.0743049649255534,0.2577529041054775,-1.5905040971787663,1.3970816552505347,0.5122749666163829,1.2275867922051815,0.6370016109637608,0.2037440437308627,1.165178003711527,0.9882688056694595,1.0061295084784634,-0.7791310925028717,0.3166674569469081,-0.23440204423296931,-0.36635628189819425
3774,0.3468479314013035,0.7255359976433906,0.4544374023256202,-1.136623818254311,-0.20214031641414248,-0.32762572873022955,0.6966672190083195,0.5122749666163829,1.2275867922051815,-0.906543107409732,-0.29057280160053317,-1.5849913565564304,-1.0118704488730614,1.5546793280710367,-1.667631911895657,-0.036534702515994215,3.9582643413070127,-0.6236283535923592
6495,-0.4923679684324819,-0.4345327518363882,0.4544374023256202,0.29427136141586036,-0.489573579238905,0.584453092927047,-0.23721869598130096,0.5122749666163829,-1.232014073763926,0.7656303374948852,-1.6418327494562408,-0.20990667642245184,0.9882688056694595,-0.9137948600955434,0.9154641659724502,-1.0640318936808009,-0.6536686827869675,-0.08103722938765058
8878,-1.3315838682662673,-1.0145671265762775,1.3461905466066646,-0.8692508332530847,1.349999302839575,-0.5381054568049858,-1.521311829092029,-3.066730389343442,-0.0022136407793722167,-1.228114923737543,-0.8765004908543499,1.165178003711527,0.9882688056694595,-1.1195010424427583,0.4112690809907488,0.22222837687661337,-0.8842653339916665,1.3487908627295722
7361,1.1860638312350889,0.43551881027344597,-0.4373157419554241,-0.7813529865019171,0.7176461246250976,1.4263720052260715,0.5799314796346169,0.5122749666163829,-0.0022136407793722167,0.1868010681048254,0.9099109656328568,0.13386449361104283,-1.0118704488730614,-0.7766574051974001,-1.1948832139488719,-1.1660261001567191,-0.6536686827869675,-0.6236283535923592
8366,-1.3315838682662673,-0.14451556446644345,-0.4373157419554241,-0.49190333301435085,0.20026625154052502,-0.18730591001372549,-1.1711046109709213,0.5122749666163829,-1.232014073763926,-0.26339947475411,-0.6150278738257737,-0.8974490164894413,0.9882688056694595,-1.2566384973409017,-0.5318417587439221,0.3506655257722142,-0.7060770126062174,0.43988275655626075
7474,-0.4923679684324819,-0.4345327518363882,0.4544374023256202,-0.3651669028149929,0.9475927348849076,1.0755724584348114,1.3970816552505347,0.5122749666163829,-1.232014073763926,1.1515165170882584,1.2400917156032487,-1.2412201865229358,-1.0118704488730614,1.5546793280710367,0.6182677313612122,-0.8373781015120936,2.28119778709102,-0.6236283535923592
46,-0.4923679684324819,-1.304584313946222,1.3461905466066646,0.5714561990776822,-0.60454688436881,-0.2574658193719775,1.5138173946242373,-0.6807268187035588,1.2275867922051815,0.5726872476981987,-1.7372607118754293,-1.5849913565564304,0.9882688056694595,-0.6395199502992568,-1.6488202339372697,0.6037622603606041,0.604131232875027,-0.16094096140563333
